Date,m50,m50_index,POP_ESTIMATE_2018,Urban_Influence_Code_2013,Mar Temp AVG / F,Apr Temp AVG / F,Total_age0to17,Total_age18to64,Total_age65plus,Percent of adults with less than a high school diploma 2014-18,Employed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Density per square mile of land area - Population,Density per square mile of land area - Housing units,Active Physicians per 100000 Population 2018 (AAMC),All Specialties (AAMC),ICU Beds,transit_scores - population weighted averages aggregated from town/city level to county,Premature Death,% Adults with Obesity,Average Daily PM2.5,% Severe Housing Problems,Cardiovascular Deaths Per 100K,stay at home_bool,>50 gatherings_bool,>500 gatherings_bool,public_schools_bool,dine_in_bool,Percent_White,Percent_Black,Percent_NativeAmerican,Percent_Asian,Percent_NativeHawaiianPI,Percent_TwoPlusRaces,Percent_Hispanic,Age_0_14,Age_15_24,Age_25_44,Age_45_64,Age_65plus,C_Female,C_Male,Subgroup_Case_Rate_Black,Subgroup_Case_Rate_White,Subgroup_Case_Rate_Hispanic,Subgroup_Case_Rate_AsianNA_NH_PI_TwoPlus,T_negative,T_positive,T_total,cases,deaths,Day_of_Week
2020-04-27,8.404,65.0,40770.0,6.0,63.7,69.2,7956.0,22711.0,10103.0,15.7,16277.0,3.8,39037.0,70.4,36.5,18.0,265.2,108.1185756,0.0,0.0,10525.0,32.0,8.2,15.0,478.8,True,True,True,True,True,87.11797890605838,9.381898454746135,0.7309296051017905,0.7480990924699534,0.09075300466028943,1.9303409369634534,8.58719646799117,28.0,51.0,144.0,179.0,127.0,9.0,4.0,0.0784313725490196,0.019708316909735908,0.057126535275635534,0.0700770847932726,517.0,13.0,530.0,13.0,0.0,0
2020-04-27,16.377,74.0,8457.0,7.0,61.5,67.1,1512.0,5716.0,1229.0,18.6,2543.0,3.8,40814.0,73.6,10.0,4.0,265.2,22.42724537,0.0,0.0,7446.0,39.0,9.3,11.0,492.4,True,True,True,True,True,77.01312522170983,19.5577628000473,1.1942769303535532,0.4493319143904458,0.04729809625162587,1.7382050372472508,7.177486106184226,5.0,6.0,16.0,11.0,7.0,0.0,2.0,0.0,0.030707815138952863,0.0,0.0,43.0,2.0,45.0,2.0,0.0,0
2020-04-27,12.323,70.0,18529.0,6.0,60.6,67.4,3492.0,11239.0,3798.0,19.3,7062.0,3.9,38249.0,69.0,27.6,12.2,265.2,49.13733351,0.0,0.0,9616.0,35.0,9.7,20.0,528.1,True,True,True,True,True,59.47433752496087,37.78401424793567,0.7069998380916401,0.4911220249338874,0.02698472664471909,1.5165416374332128,5.61282314210157,53.0,22.0,72.0,79.0,137.0,22.0,20.0,0.3428081702613912,0.0998185117967332,0.09615384615384616,0.39370078740157477,251.0,44.0,388.0,44.0,2.0,0
2020-04-27,3.615,46.0,394855.0,2.0,67.8,73.4,72121.0,214561.0,108173.0,10.8,171752.0,3.4,59587.0,107.5,434.5,232.4,265.2,1047.121907,90.0,4019965649.0,7935.0,27.0,8.1,17.0,326.2,True,True,True,True,True,86.1582099758139,9.143862937027517,0.5060085347785896,2.267667878081827,0.09345202669334313,1.8307986476048168,16.734244216231275,173.0,216.0,926.0,1194.0,1003.0,309.0,221.0,0.22711535798365878,0.09288653733098177,0.08929111931714995,0.22102425876010784,2976.0,533.0,3514.0,533.0,42.0,0
2020-04-27,3.613,40.0,754610.0,2.0,70.2,74.8,132623.0,406093.0,215894.0,12.0,331050.0,3.4,56343.0,101.6,788.7,473.0,265.2,2001.1615969999998,141.0,2281206496.0,7344.0,26.0,7.6,18.0,299.7,True,True,True,True,True,86.79331045175654,9.078994447462927,0.5025112309669896,1.7586567895999259,0.1127734856415897,1.7537535945720308,21.896476325519142,275.0,744.0,3085.0,3732.0,3009.0,479.0,455.0,0.1751543547751456,0.07893720293579215,0.1028850169155072,0.07705149608321561,9862.0,971.0,10849.0,970.0,37.0,0
2020-04-27,4.346,55.0,160912.0,2.0,70.7,75.4,26388.0,84834.0,49690.0,9.5,71563.0,3.5,61592.0,111.1,269.2,143.8,265.2,426.7249506,74.0,537041729.0,7076.0,19.0,7.1,18.0,317.4,True,True,True,True,True,90.14057372974048,5.747862185542408,0.9340509098140598,1.475340558814756,0.17773689967187034,1.5244357164164264,13.941160385800936,48.0,100.0,392.0,639.0,535.0,75.0,99.0,0.06487187804086927,0.07514805545788605,0.18276646012570766,0.3929866989117291,1530.0,183.0,1718.0,183.0,5.0,0
2020-04-27,5.25,59.0,359977.0,2.0,65.3,70.4,66922.0,188877.0,104178.0,12.7,129921.0,4.3,44517.0,80.3,209.1,103.5,265.2,954.6284151000001,110.0,2523124694.0,10928.0,30.0,8.5,15.0,476.2,True,True,True,True,True,82.13913666706483,13.47308300252516,0.5205888153965392,1.800392802873517,0.08750559063495723,1.979293121504985,13.637815749339541,113.0,282.0,1007.0,1378.0,1314.0,82.0,66.0,0.04742268041237114,0.03821673284136336,0.04888680667304911,0.0696422918645141,3807.0,151.0,4095.0,151.0,4.0,0
2020-04-27,4.565,69.0,41537.0,3.0,68.6,73.9,8844.0,24475.0,8218.0,25.0,17037.0,3.7,42258.0,76.2,52.0,24.1,265.2,110.15259440000001,8.0,309126649.0,10183.0,33.0,7.1,17.0,484,True,True,True,True,True,86.79249825456822,9.049762862026627,1.5576473987047692,1.0231841490719118,0.142042034812336,1.4348653008161398,25.4544141367937,25.0,36.0,82.0,128.0,82.0,8.0,1.0,0.0,0.02219078527641397,0.0,0.0,343.0,10.0,354.0,10.0,0.0,0
2020-04-27,3.012,44.0,207269.0,2.0,59.3,65.4,46083.0,127997.0,33189.0,8.2,93435.0,2.9,62779.0,113.3,194.4,99.3,265.2,549.6597754,57.0,1626037274.0,8034.0,27.0,10.1,15.0,403.9,True,True,True,True,True,81.12259913445811,10.343563195653957,0.7261095484611785,3.255672580077098,0.23013571735281207,4.3219198239968355,9.694165552977049,136.0,153.0,667.0,681.0,525.0,76.0,66.0,0.09795232986613181,0.06482615884193121,0.08958343701786692,0.06784260515603799,2007.0,149.0,2167.0,148.0,3.0,0
2020-04-27,14.075,81.0,24880.0,6.0,60.6,66.4,4955.0,15562.0,4363.0,18.8,9541.0,3.8,39225.0,70.8,42.7,18.5,265.2,65.97964583,0.0,0.0,10030.0,38.0,10.0,12.0,641.2,True,True,True,True,True,80.44212218649518,14.859324758842444,1.362540192926045,0.5948553054662379,0.3416398713826367,2.39951768488746,3.701768488745981,2.0,11.0,73.0,119.0,83.0,5.0,7.0,0.0,0.0599580293794344,0.0,0.0,275.0,12.0,288.0,12.0,0.0,0
2020-04-27,1.124,30.0,75027.0,3.0,73.3,77.0,11361.0,46400.0,17266.0,8.7,44120.0,2.6,67094.0,121.0,74.3,53.7,265.2,198.9652286,14.0,1811384368.0,7596.0,22.0,8.0,26.0,361.8,True,True,True,True,True,89.28385781118797,6.862862702760339,0.5171471603556053,1.4261532514961281,0.10262971996747837,1.8073493542324766,24.94835192663974,30.0,64.0,309.0,486.0,304.0,34.0,37.0,0.09710623422023694,0.08359831011987401,0.09082166898172882,0.0,1088.0,79.0,1194.0,79.0,3.0,0
2020-04-27,6.393,47.0,85832.0,1.0,62.0,68.3,16943.0,49847.0,19042.0,8.6,38629.0,3.2,66898.0,120.7,113.0,54.0,265.2,227.6191705,0.0,76218216.0,9369.0,28.0,8.9,14.0,424.1,True,True,True,True,True,90.60257246714512,6.045530804362009,0.4998135893373101,1.0240935781526703,0.08388479821045763,1.7441047627924318,4.478516171124988,38.0,111.0,373.0,457.0,394.0,30.0,20.0,0.11562921564848719,0.04243499729959108,0.026014568158168577,0.06951685783802572,1320.0,53.0,1373.0,53.0,0.0,0
2020-04-28,4.792,66.0,157413.0,2.0,67.9,73.0,25219.0,80175.0,52019.0,11.3,62318.0,4.3,58228.0,105.0,274.5,151.8,265.2,417.4458999,40.0,0.0,6883.0,26.0,7.0,16.0,326.4,True,True,True,True,True,86.91277086390578,9.482063107875462,0.4370668242140103,1.5780145223075601,0.050186452198992454,1.539898229498199,12.681925889221349,39.0,104.0,347.0,590.0,670.0,33.0,47.0,0.033498593059091517,0.04385580212262082,0.020037068576867205,0.24669603524229075,1612.0,90.0,1751.0,90.0,6.0,1
2020-04-28,18.308,95.0,19477.0,6.0,59.7,65.9,3938.0,11668.0,3871.0,22.6,6706.0,4.0,38040.0,68.6,41.6,18.0,265.2,51.65134895,0.0,0.0,9908.0,33.0,10.1,14.0,564.9,True,True,True,True,True,88.9921445807876,6.74641885300611,1.042254967397443,0.6674539200082148,0.17969913230990398,2.3720285464907325,2.967602813574986,14.0,28.0,106.0,169.0,169.0,3.0,6.0,0.076103500761035,0.03461605030865978,0.0,0.12048192771084339,471.0,9.0,486.0,9.0,0.0,1
2020-04-28,2.964,35.0,1436888.0,1.0,68.0,73.6,323986.0,907587.0,205315.0,11.6,710804.0,3.4,58361.0,105.3,1204.9,525.5,265.2,3810.5048770000003,432.0,3303892778.0,6872.0,24.0,7.1,19.0,403.6,True,True,True,True,True,74.2805980702741,17.84418827354672,0.5249539282115238,4.429433609300099,0.13076871683805558,2.7900574018295092,29.23776940165135,946.0,1745.0,6588.0,6292.0,3805.0,521.0,511.0,0.0694225061524721,0.04787652167232409,0.07164721956421352,0.18823238303964368,18281.0,1080.0,19415.0,1080.0,22.0,1
2020-04-28,3.491,78.0,11736.0,6.0,62.2,67.7,1888.0,7034.0,2814.0,19.7,4673.0,3.5,40297.0,72.7,21.6,16.2,265.2,31.12287474,0.0,0.0,8765.0,36.0,9.1,16.0,464.5,True,True,True,True,True,84.0576005453306,12.397750511247443,0.9969325153374233,0.48568507157464214,0.07668711656441718,1.985344239945467,5.598159509202454,4.0,9.0,17.0,34.0,23.0,1.0,0.0,0.0,0.01013684744044602,0.0,0.0,85.0,2.0,87.0,2.0,0.0,1
2020-04-28,4.622,53.0,190865.0,1.0,66.2,71.6,34957.0,103496.0,52412.0,12.6,67280.0,4.5,45884.0,82.8,365.6,178.8,265.2,506.1577613,44.0,1900878046.0,8734.0,32.0,8.3,15.0,437.1,True,True,True,True,True,89.80326408718204,5.978571241453383,0.4862075288816703,1.4444764624210829,0.08697246745081602,2.200508212611008,14.182275430277947,50.0,113.0,467.0,566.0,429.0,41.0,42.0,0.043817369205152924,0.03208811981120517,0.04802541652813181,0.037262451869333,1537.0,89.0,1626.0,89.0,4.0,1
2020-04-28,4.672,54.0,41556.0,3.0,70.5,74.7,10964.0,24880.0,5712.0,34.3,14652.0,6.1,44391.0,80.1,34.0,12.6,265.2,110.20298079999999,3.0,0.0,8548.0,35.0,7.3,21.0,455.9,True,True,True,True,True,83.62931947251901,12.056020791221485,2.033400712291847,0.9769948984502839,0.19973048416594474,1.1045336413514293,54.30262777938204,21.0,48.0,170.0,162.0,109.0,38.0,34.0,0.5588822355289421,0.1208528760107041,0.1019232473632899,0.055772448410485224,437.0,72.0,510.0,72.0,2.0,1
2020-04-28,7.82,65.0,27245.0,3.0,67.9,74.0,7141.0,15572.0,4532.0,24.2,8322.0,5.3,39169.0,70.7,43.5,15.2,265.2,72.25142487,0.0,0.0,6848.0,39.0,7.6,18.0,396.6,True,True,True,True,True,88.43824554964213,7.469260414755001,1.1745274362268305,1.1304826573683247,0.11011194714626536,1.6773719948614425,43.97504129198018,3.0,14.0,36.0,43.0,34.0,8.0,4.0,0.2457002457002457,0.02490143183233036,0.016693097404223353,0.0,116.0,14.0,130.0,14.0,0.0,1
2020-04-28,25.055,108.0,14310.0,6.0,60.0,66.8,2707.0,9028.0,2575.0,23.9,4114.0,4.2,36299.0,65.5,28.8,11.2,265.2,37.94890401,0.0,0.0,9931.0,41.0,9.2,13.0,520.2,True,True,True,True,True,62.94898672257163,32.84416491963662,1.055206149545772,0.8176100628930818,0.02795248078266946,2.3060796645702304,9.797344514325648,7.0,20.0,40.0,45.0,34.0,6.0,0.0,0.0425531914893617,0.04440497335701599,0.0,0.0,140.0,6.0,149.0,6.0,0.0,1
2020-04-28,8.432,106.0,16164.0,2.0,62.4,67.2,2500.0,10177.0,3487.0,15.1,5852.0,4.4,45426.0,81.9,28.1,16.2,265.2,42.86555447,0.0,0.0,9692.0,33.0,9.1,16.0,483.3,True,True,True,True,True,79.81935164563227,17.04404850284583,0.661964860183123,0.4763672358327147,0.024746349913387776,1.973521405592675,4.621380846325167,7.0,5.0,33.0,46.0,38.0,1.0,0.0,0.0,0.0077507363199503946,0.0,0.0,128.0,1.0,129.0,1.0,0.0,1
2020-04-28,11.401,90.0,13724.0,4.0,69.3,74.3,2080.0,7900.0,3744.0,24.4,4998.0,4.0,38680.0,69.8,16.0,8.7,265.2,36.39488181,0.0,0.0,9578.0,36.0,7.1,16.0,318.5,True,True,True,True,True,78.83270183619936,13.829787234042554,5.187991839113961,0.7067910230253571,0.10201107548819587,1.3407169921305742,21.145438647624598,3.0,3.0,19.0,16.0,19.0,2.0,3.0,0.15806111696522657,0.018485996857380532,0.0,0.0,55.0,5.0,60.0,5.0,1.0,1
2020-04-28,13.288,77.0,18256.0,2.0,62.6,68.3,3703.0,10812.0,3741.0,14.1,6611.0,3.8,42186.0,76.1,48.4,20.9,265.2,48.41336071,0.0,0.0,8968.0,38.0,8.2,13.0,389.6,True,True,True,True,True,91.20289219982472,5.6036371603856265,0.6847063978965819,0.5806310254163015,0.12050832602979841,1.8076248904469763,6.102103418054338,9.0,22.0,68.0,75.0,52.0,2.0,2.0,0.0,0.024024024024024024,0.0,0.0,221.0,4.0,226.0,4.0,0.0,1
2020-04-28,8.756,54.0,45894.0,2.0,60.6,67.0,10097.0,27600.0,8197.0,20.7,17654.0,4.6,42259.0,76.2,89.8,37.8,265.2,121.7069882,0.0,90044263.0,9926.0,43.0,10.6,15.0,430.8,True,True,True,True,True,41.65032466117575,55.76981740532532,0.583954329541988,0.7299429119274851,0.1350939120582211,1.1308667799712382,10.50899899769033,30.0,45.0,173.0,168.0,83.0,61.0,30.0,0.2266067591326431,0.0523149359142035,0.06220194899440182,0.16891891891891891,406.0,94.0,500.0,93.0,0.0,1
2020-04-28,3.7560000000000002,53.0,105424.0,2.0,68.0,74.0,17970.0,50232.0,37222.0,15.3,34716.0,4.8,39994.0,72.1,97.2,54.5,265.2,279.5754896,38.0,276304145.0,9562.0,31.0,7.5,15.0,395,True,True,True,True,True,85.44069661557141,10.494764000607072,0.663036879647898,1.5594172105023525,0.09580361208074063,1.7462816815905298,20.810251935043254,27.0,47.0,227.0,273.0,508.0,38.0,42.0,0.20788141720896602,0.04218706633361088,0.12306850813619583,0.39673278879813306,1000.0,81.0,1085.0,81.0,7.0,1
2020-04-28,3.7239999999999998,48.0,269956.0,2.0,63.6,69.3,48541.0,183579.0,37836.0,7.6,132846.0,3.3,51026.0,92.0,282.7,128.9,265.2,715.9003726,210.0,5720159672.0,6824.0,27.0,8.3,20.0,347.9,True,True,True,True,True,69.85731008016121,20.58668820104017,0.35968824549185796,6.260279452947888,0.07964260842507667,2.8563914119337968,10.276119071256057,211.0,732.0,2100.0,1818.0,1725.0,144.0,100.0,0.13675213675213677,0.05514783862893989,0.06488590894344112,0.07365197503585688,6369.0,255.0,6631.0,255.0,2.0,1
2020-04-28,3.554,43.0,950181.0,1.0,63.0,69.4,214676.0,602022.0,133483.0,10.5,470411.0,3.6,55733.0,100.5,1133.9,509.7,265.2,2519.799271,412.0,3806869014.0,9657.0,31.0,8.5,18.0,458,True,True,True,True,True,60.802310296669795,30.573648599582604,0.4526506002540569,5.064298275802189,0.12187151711095044,2.985220710580405,10.1365950276842,730.0,2031.0,7530.0,7398.0,4345.0,525.0,450.0,0.07607442212698576,0.04656138140175722,0.04983595664271771,0.06955969930684369,21049.0,1001.0,22134.0,1001.0,20.0,1
2020-04-28,4.6819999999999995,43.0,16700.0,7.0,62.7,68.4,3035.0,9716.0,3949.0,20.7,5529.0,4.2,37148.0,67.0,23.3,13.2,265.2,44.28698093,0.0,0.0,10796.0,34.0,8.1,14.0,460.1,True,True,True,True,True,87.39520958083831,9.832335329341317,0.5808383233532933,0.41317365269461076,0.017964071856287425,1.7604790419161676,4.017964071856287,11.0,19.0,55.0,63.0,55.0,5.0,1.0,0.24360535931790497,0.006851661527920521,0.0,0.0,197.0,6.0,204.0,6.0,0.0,1
2020-04-28,6.187,77.0,70503.0,3.0,61.2,67.4,15312.0,41877.0,13314.0,13.3,28434.0,3.7,46195.0,83.3,84.7,35.9,265.2,186.967965,27.0,0.0,10346.0,36.0,8.8,16.0,465.9,True,True,True,True,True,77.79952626129385,18.457370608342906,0.5786987787753712,1.0552742436492064,0.08510276158461343,2.024027346354056,6.3642681871693405,73.0,74.0,291.0,370.0,308.0,32.0,22.0,0.09221547683086144,0.07110171191044831,0.11143302874972141,0.07578628268283441,1059.0,55.0,1120.0,55.0,2.0,1
2020-04-28,4.013999999999999,52.0,378488.0,2.0,71.4,75.2,64794.0,191759.0,121935.0,13.6,171255.0,3.4,70649.0,127.4,160.9,98.7,265.2,1003.718014,73.0,2242617896.0,5205.0,21.0,7.7,20.0,254.3,True,True,True,True,True,89.29186658493796,7.4115956120141195,0.478218596098159,1.5540783327344592,0.09722897423432182,1.1670118999809769,28.202479338842974,180.0,328.0,1345.0,1665.0,1750.0,252.0,249.0,0.09981462997290745,0.11303146239632618,0.15270322175693019,0.1763244369640138,4689.0,568.0,5271.0,568.0,16.0,1
2020-04-28,5.351,48.0,216072.0,1.0,63.9,70.1,50209.0,131759.0,34104.0,8.9,102789.0,3.3,62835.0,113.4,315.8,124.9,265.2,573.0045834,28.0,33014736.0,7659.0,32.0,8.6,14.0,411.6,True,True,True,True,True,80.6041504683624,12.321355844348181,0.5646266059461661,3.1702395497797036,0.15920619052908289,3.18042134103447,10.336832167055427,135.0,285.0,1087.0,1279.0,850.0,161.0,109.0,0.1878075348382977,0.08727456463198269,0.09402283411685695,0.10467094073007982,3372.0,272.0,3645.0,272.0,14.0,1
2020-04-28,4.324,48.0,147929.0,2.0,65.1,69.9,22036.0,72188.0,53705.0,11.9,45314.0,5.2,41556.0,75.0,242.8,134.1,265.2,392.2951378,40.0,711860743.0,11763.0,29.0,8.1,15.0,563,True,True,True,True,True,93.0047522798099,3.147455874101765,0.4326399826944007,1.6818879327244827,0.03853199845872006,1.6947319322107228,5.948123762075049,53.0,93.0,366.0,495.0,534.0,49.0,48.0,0.02147766323024055,0.04651805118439319,0.11364927832708263,0.14054813773717498,1445.0,97.0,1545.0,97.0,11.0,1
2020-04-28,3.5639999999999996,49.0,184998.0,2.0,69.1,74.4,22067.0,88537.0,74394.0,9.7,68108.0,4.0,52724.0,95.1,235.2,147.9,265.2,490.59897589999997,51.0,0.0,8115.0,28.0,7.7,16.0,311.2,True,True,True,True,True,90.45124812160131,6.000064865566114,0.4010854171396448,1.4189342587487432,0.06108174142423162,1.6675855955199517,7.41197202131915,41.0,114.0,418.0,644.0,804.0,132.0,86.0,0.1891891891891892,0.07948223004428297,0.043757292882147025,0.06092916984006092,1798.0,219.0,2023.0,219.0,15.0,1
2020-04-28,4.978,35.0,14587.0,6.0,61.2,66.9,2924.0,9032.0,2631.0,21.9,4873.0,4.1,38323.0,69.1,25.8,10.6,265.2,38.68348448,0.0,0.0,10649.0,36.0,9.7,12.0,488.7,True,True,True,True,True,82.15534379927333,13.210392815520668,1.329951326523617,0.8020840474395009,0.13710838417769244,2.3651196270651953,5.744841297045315,3.0,10.0,39.0,27.0,29.0,4.0,2.0,0.2075765438505449,0.016688918558077435,0.0,0.0,103.0,6.0,109.0,6.0,0.0,1
2020-04-28,1.7109999999999999,21.0,1951260.0,1.0,72.5,76.2,412789.0,1214158.0,324313.0,11.2,1001293.0,3.4,57200.0,103.2,1444.9,669.9,265.2,5174.575713,587.0,4941992962.0,6339.0,25.0,6.6,25.0,413.8,True,True,True,True,True,63.220431926037534,30.092453081598556,0.40537908838391606,3.887283088875906,0.12238246056394331,2.2720703545401433,30.42818486516405,915.0,2884.0,14983.0,16493.0,9378.0,2321.0,2396.0,0.2658460238903781,0.18644692950279468,0.25398621939491317,0.3479380455691546,39826.0,4847.0,44732.0,4847.0,179.0,1
2020-04-28,3.431,44.0,596849.0,2.0,67.2,72.8,108913.0,346591.0,141345.0,8.0,266812.0,3.5,57612.0,103.9,535.0,265.7,265.2,1582.792831,159.0,2107186548.0,8820.0,30.0,7.3,15.0,428.7,True,True,True,True,True,83.24433818268943,10.72566092931378,0.46209342731578673,2.640366323810545,0.13370215917258804,2.7938389776978765,10.716445868217924,264.0,458.0,1906.0,3089.0,2479.0,132.0,127.0,0.0702949262684329,0.03723510243678587,0.06253810916026954,0.03612114476243401,7926.0,268.0,8197.0,268.0,8.0,1
2020-04-28,6.776,59.0,27732.0,4.0,63.0,69.1,5436.0,17361.0,4935.0,21.7,10933.0,3.3,45075.0,81.3,97.0,37.5,265.2,73.54290749,0.0,0.0,10390.0,37.0,8.1,15.0,459.2,True,True,True,True,True,76.74167027260927,20.052646761863553,0.49762007788836,0.6021924130967835,0.05408913890090869,2.0517813356411363,4.269436030578393,15.0,73.0,177.0,211.0,257.0,36.0,8.0,0.053947131810825395,0.19265106662907622,0.0,0.0,691.0,44.0,737.0,44.0,2.0,1
2020-04-28,5.142,64.0,185287.0,2.0,61.8,67.2,39761.0,113848.0,31678.0,9.7,85703.0,4.0,51777.0,93.4,222.6,131.4,265.2,491.36537930000003,77.0,2048433996.0,9721.0,29.0,9.8,17.0,481.9,True,True,True,True,True,81.70243999848883,11.679718490773773,0.8284445212022431,2.279166914030666,0.16083157480017485,3.3493985007043126,6.706352847204607,33.0,100.0,405.0,549.0,300.0,30.0,39.0,0.036966868444156926,0.0350103049199387,0.11266698857234832,0.024465829391616373,1362.0,70.0,1434.0,70.0,2.0,1
2020-04-28,7.787000000000001,55.0,28355.0,1.0,61.6,68.0,6715.0,17625.0,4015.0,15.5,11467.0,3.4,52804.0,95.3,46.3,16.6,265.2,75.19505055,0.0,0.0,10068.0,38.0,8.4,12.0,495,True,True,True,True,True,82.99418092047259,14.008111444189739,0.4408393581378946,0.7088696878857345,0.03174043378592841,1.8162581555281256,2.666196438017986,17.0,37.0,104.0,123.0,85.0,13.0,7.0,0.050352467270896276,0.07223898355500787,0.0,0.1176470588235294,346.0,20.0,366.0,20.0,3.0,1
2020-04-28,10.338,64.0,48305.0,6.0,60.5,66.9,8961.0,29920.0,9424.0,19.3,16846.0,4.0,39545.0,71.3,54.2,22.9,265.2,128.1007553,7.0,0.0,10331.0,37.0,10.5,13.0,522.3,True,True,True,True,True,69.1957354311148,26.854362902391056,0.8756857468170997,0.7556153607287031,0.2939654280095228,2.024635130938826,5.011903529655315,16.0,30.0,117.0,144.0,92.0,9.0,3.0,0.06167129201356768,0.011967090501121914,0.04130524576621231,0.0,386.0,13.0,399.0,13.0,0.0,1
2020-04-28,4.316,55.0,315534.0,2.0,59.7,65.9,65784.0,196602.0,53148.0,9.2,140151.0,3.5,50644.0,91.4,453.4,208.2,265.2,836.7693556,120.0,305814779.0,9783.0,29.0,9.9,13.0,476.2,True,True,True,True,True,68.91998960492371,23.207958571817937,0.8994276369582993,3.4075567133811253,0.1796953735572078,3.3853720993617173,5.819658103405655,454.0,650.0,1992.0,2134.0,1563.0,233.0,190.0,0.1870843518278278,0.0942676096493245,0.049011599411860805,0.04428519666653247,6295.0,485.0,6805.0,485.0,11.0,1
2020-04-28,13.439,58.0,14288.0,2.0,60.8,67.5,2431.0,8495.0,3362.0,17.9,5373.0,3.7,46332.0,83.6,24.7,11.1,265.2,37.89056188,0.0,0.0,9864.0,34.0,10.0,15.0,463.7,True,True,True,True,True,63.08090705487122,34.308510638297875,0.4129339305711086,0.6368980963045913,0.03499440089585666,1.5257558790593504,3.856382978723404,11.0,5.0,30.0,49.0,47.0,13.0,13.0,0.22439820481436148,0.12204593365139242,0.5444646098003629,1.0723860589812333,115.0,28.0,144.0,28.0,2.0,1
2020-04-28,4.502,57.0,112067.0,2.0,65.6,71.5,18884.0,58755.0,34428.0,8.0,45173.0,4.0,58975.0,106.4,197.1,100.1,265.2,297.1921612,18.0,0.0,7550.0,26.0,7.5,17.0,390.5,True,True,True,True,True,83.94978004229613,10.739111424415752,0.39976085734426725,2.603799512791455,0.0910169809132037,2.2165311822391964,10.542800289112762,30.0,71.0,360.0,477.0,494.0,73.0,54.0,0.1080182800166182,0.09566326530612244,0.12695725772323319,0.3024193548387097,1301.0,131.0,1433.0,131.0,2.0,1
2020-04-28,4.345,41.0,356495.0,1.0,66.8,72.1,68268.0,193118.0,95109.0,10.7,149818.0,3.5,52447.0,94.6,316.6,154.5,265.2,945.394447,158.0,1632864003.0,7814.0,30.0,8.2,16.0,385.5,True,True,True,True,True,83.54507075835565,11.329471661594132,0.6073016451843645,2.2614622925987744,0.18597736293636657,2.070716279330706,16.047349892705366,249.0,336.0,1287.0,1719.0,1595.0,110.0,104.0,0.06684988486964273,0.03491878026014491,0.11187246538945603,0.3885726795096322,4953.0,226.0,5193.0,226.0,10.0,1
2020-04-28,8.386000000000001,46.0,8732.0,12.0,61.5,68.0,1771.0,5560.0,1401.0,23.9,2756.0,3.2,42689.0,77.0,16.3,6.1,265.2,23.156522,0.0,0.0,9426.0,33.0,8.7,17.0,477.8,True,True,True,True,True,83.88685295464956,13.502061383417315,0.8131012368300504,0.2977553825011452,0.11452130096197893,1.385707741639945,14.246449839670177,3.0,7.0,24.0,9.0,28.0,1.0,0.0,0.0,0.013651877133105802,0.08038585209003216,0.0,70.0,1.0,71.0,1.0,0.0,1
2020-04-28,6.587999999999999,50.0,71375.0,2.0,60.0,65.9,14423.0,42275.0,14677.0,11.5,29698.0,3.1,60973.0,110.0,53.0,43.5,265.2,189.28043490000002,28.0,278651455.0,7321.0,32.0,10.1,19.0,412.8,True,True,True,True,True,89.71348511383538,5.244133099824869,0.8056042031523643,1.3842381786339755,0.16112084063047286,2.691418563922942,6.380385288966725,34.0,46.0,157.0,205.0,143.0,18.0,9.0,0.08014961261020571,0.03591897927631065,0.021958717610891524,0.0,551.0,35.0,587.0,35.0,0.0,1
2020-04-28,10.39,47.0,32461.0,2.0,61.4,67.6,6945.0,20430.0,5086.0,12.1,14307.0,3.1,58203.0,105.0,50.8,21.1,265.2,86.08381364,0.0,0.0,8328.0,40.0,9.7,12.0,455.9,True,True,True,True,True,83.16441267983117,13.10187609747081,0.7393487569699024,0.7393487569699024,0.0924185946212378,2.1625951141369644,3.767598040725794,11.0,30.0,101.0,114.0,61.0,15.0,6.0,0.25864095932283093,0.033338272336642466,0.0,0.08250825082508251,295.0,22.0,318.0,22.0,1.0,1
2020-04-28,3.815,51.0,547538.0,2.0,66.2,71.8,96836.0,316969.0,133733.0,10.0,243967.0,3.7,50285.0,90.7,449.2,230.9,265.2,1452.024249,148.0,3212576735.0,9436.0,30.0,7.6,18.0,469.3,True,True,True,True,True,83.8991996902498,11.385693778331367,0.4733918011170001,2.006801354426542,0.07816809061654169,2.15674528525874,14.528124075406637,223.0,464.0,1842.0,3098.0,2734.0,185.0,250.0,0.09784892767199756,0.052897383429840225,0.0578274479238689,0.3059999225316652,7927.0,445.0,8376.0,445.0,18.0,1
2020-04-28,14.958,61.0,14940.0,4.0,62.1,68.1,2902.0,9801.0,2237.0,23.1,4511.0,3.4,45906.0,82.8,63.8,18.5,265.2,39.61961048,0.0,9693697.0,16885.0,37.0,8.1,16.0,671.1,True,True,True,True,True,74.28380187416333,22.650602409638555,0.5287817938420347,0.7429718875502008,0.040160642570281124,1.7536813922356091,5.7095046854083,9.0,20.0,77.0,64.0,46.0,2.0,2.0,0.0,0.03604253018561903,0.0,0.0,211.0,4.0,216.0,4.0,0.0,1
